Dates,beta_1,beta_2,beta_3,beta_4,beta_5
05-oct-04,0.156649544,-0.052070853,0.246961662,0.020924722,-0.049773833
06-oct-04,0.157834341,-0.071624034,0.250100945,0.019584933,-0.050756261
07-oct-04,0.159556965,-0.053234986,0.250671517,0.024863936,-0.04880501
08-oct-04,0.161926867,-0.047336127,0.252949426,0.025229546,-0.046354145
11-oct-04,0.160433155,-0.044940963,0.250760586,0.0270521,-0.048458536
12-oct-04,0.158805137,-0.037971685,0.251868464,0.025613586,-0.047739765
13-oct-04,0.160221203,-0.035549455,0.256852916,0.02494984,-0.045503582
14-oct-04,0.161241646,-0.02079748,0.254641318,0.024347369,-0.042783214
15-oct-04,0.162421024,-0.043886909,0.255041015,0.025156519,-0.04443879
18-oct-04,0.160885647,-0.051107798,0.256937972,0.02448114,-0.046046451
19-oct-04,0.162646687,-0.04653985,0.255028696,0.02523782,-0.045414489
20-oct-04,0.16275113,-0.050511751,0.258276052,0.025882854,-0.044966917
21-oct-04,0.162660846,-0.057562524,0.252813664,0.0248128,-0.046317792
22-oct-04,0.163966236,-0.045819697,0.253015079,0.025028565,-0.044300217
25-oct-04,0.162707593,-0.024756199,0.250370502,0.023029757,-0.040308611
26-oct-04,0.159541337,-0.021189355,0.247630427,0.02263462,-0.04045344
27-oct-04,0.158558003,-0.031986478,0.247332737,0.019717191,-0.042855802
28-oct-04,0.158817425,-0.038319545,0.245715989,0.017522377,-0.044379983
29-oct-04,0.157055174,-0.020166846,0.245214117,0.020304839,-0.041812844
01-nov-04,0.154060566,-0.011500041,0.245569542,0.017860222,-0.040359671
02-nov-04,0.15375854,-0.010297677,0.24449141,0.018194325,-0.040603697
03-nov-04,0.153956492,-0.051305509,0.241805039,0.011924089,-0.045026717
04-nov-04,0.149242641,-0.04339087,0.240588953,0.008283432,-0.046197963
05-nov-04,0.150082262,-0.048520523,0.236068414,0.008349165,-0.050768649
08-nov-04,0.149709166,-0.046323478,0.234542133,0.004598551,-0.054080754
09-nov-04,0.150738963,-0.0546841,0.232325915,0.008013939,-0.053592172
10-nov-04,0.150468957,-0.062384974,0.231359632,0.005470913,-0.054366239
11-nov-04,0.14693367,-0.059575227,0.233730705,0.005066515,-0.055439404
12-nov-04,0.147254377,-0.055087698,0.234031427,0.005517495,-0.056209963
15-nov-04,0.147132384,-0.055144261,0.231815266,0.000451781,-0.056051666
16-nov-04,0.148552594,-0.057752402,0.23184727,-0.00158622,-0.055538756
17-nov-04,0.151344293,-0.065143944,0.226229712,0.004654109,-0.056060497
18-nov-04,0.150680435,-0.065335083,0.226232352,0.008003456,-0.056015475
19-nov-04,0.153260172,-0.060167457,0.22701588,0.009570029,-0.056533723
22-nov-04,0.150715222,-0.064510898,0.228673179,0.01082611,-0.058140718
23-nov-04,0.150879809,-0.067874786,0.2286076,0.011159295,-0.059630388
24-nov-04,0.153079138,-0.073788773,0.229346742,0.01330889,-0.060985922
26-nov-04,0.151926307,-0.068679245,0.232329024,0.015312211,-0.061313139
29-nov-04,0.150399636,-0.054889113,0.236432411,0.019027906,-0.060110986
30-nov-04,0.151719367,-0.056837235,0.236741247,0.022019253,-0.060423026
01-Dec-2004,0.14951217,-0.058890362,0.239439474,0.022192866,-0.061588399
02-Dec-2004,0.148493646,-0.055755982,0.238656188,0.02331722,-0.062981945
03-Dec-2004,0.147728614,-0.056105927,0.239770825,0.024557866,-0.065053307
06-Dec-2004,0.144193707,-0.041779983,0.240789326,0.025426557,-0.064360817
07-Dec-2004,0.14447782,-0.033981284,0.240050543,0.02692272,-0.062617653
08-Dec-2004,0.15166947,-0.06533462,0.241993481,0.023805366,-0.064470629
09-Dec-2004,0.153006403,-0.072541276,0.243114476,0.024337158,-0.064013156
10-Dec-2004,0.152491186,-0.074099738,0.243298002,0.021995337,-0.067128684
13-Dec-2004,0.150691166,-0.066334606,0.243085618,0.020059554,-0.06729131
14-Dec-2004,0.150724099,-0.068046142,0.242844945,0.01955949,-0.067320556
15-Dec-2004,0.151364047,-0.073860272,0.244427044,0.018200265,-0.067784387
16-Dec-2004,0.150611304,-0.077411776,0.245204081,0.016693371,-0.07056819
17-Dec-2004,0.151942422,-0.078714011,0.244838985,0.016007624,-0.070969822
20-Dec-2004,0.153089083,-0.082684675,0.243616942,0.017291318,-0.069832974
21-Dec-2004,0.153824462,-0.089742175,0.245230864,0.017365536,-0.06965309
22-Dec-2004,0.156190162,-0.095542954,0.246819557,0.018100342,-0.069771344
23-Dec-2004,0.157191902,-0.103094132,0.249319016,0.01562602,-0.071156352
27-Dec-2004,0.156022592,-0.087245573,0.247878165,0.017923063,-0.071239059
28-Dec-2004,0.15474348,-0.085969732,0.249771948,0.01950043,-0.070957095
29-Dec-2004,0.153900363,-0.081510956,0.251173058,0.020147681,-0.071124816
30-Dec-2004,0.154255507,-0.075694881,0.253048547,0.021613947,-0.069632868
31-Dec-2004,0.154025667,-0.064823836,0.254236252,0.023300479,-0.06553435
03-Jan-2005,0.153886088,-0.049533396,0.252703463,0.023096499,-0.06120978
04-Jan-2005,0.156126387,-0.053579378,0.251080902,0.025664185,-0.059798119
05-Jan-2005,0.155721482,-0.048496917,0.253680113,0.027869836,-0.055719441
06-Jan-2005,0.15314212,-0.054471298,0.253494817,0.029052699,-0.061170773
07-Jan-2005,0.152207074,-0.0561847,0.254539006,0.028225972,-0.063487607
10-Jan-2005,0.148196633,-0.049755227,0.255141304,0.025218515,-0.063886265
11-Jan-2005,0.148578068,-0.050424202,0.25403538,0.026023562,-0.064443719
12-Jan-2005,0.149026753,-0.065849515,0.256461135,0.027268876,-0.065173096
13-Jan-2005,0.148217847,-0.057577448,0.256778438,0.026422608,-0.066277206
14-Jan-2005,0.146928585,-0.063420682,0.25735121,0.026147815,-0.067906707
18-Jan-2005,0.143022514,-0.05901379,0.255902496,0.026088216,-0.069154338
19-Jan-2005,0.14540928,-0.049629442,0.258492681,0.024426814,-0.06760799
20-Jan-2005,0.14638598,-0.040930817,0.256130015,0.021719778,-0.063749865
21-Jan-2005,0.148189142,-0.039528572,0.254257115,0.015560216,-0.057867397
24-Jan-2005,0.147557446,-0.032007822,0.247277507,0.012524014,-0.050798363
25-Jan-2005,0.146702256,-0.041373468,0.245061831,0.008297992,-0.051031916
26-Jan-2005,0.144390407,-0.049053459,0.246963633,0.003861467,-0.052359413
27-Jan-2005,0.141975768,-0.052098662,0.246196165,0.000453679,-0.054549656
28-Jan-2005,0.140840859,-0.045659412,0.243478447,-0.001237742,-0.05558313
31-Jan-2005,0.137674593,-0.051036516,0.246800352,-0.000826029,-0.056687401
01-feb-05,0.136750493,-0.058299065,0.249252494,0.000452357,-0.059692975
02-feb-05,0.13411091,-0.058347691,0.251051827,0.00236881,-0.06192128
03-feb-05,0.133345384,-0.054655779,0.251791641,0.003868592,-0.065525294
04-feb-05,0.130762953,-0.062799082,0.253444369,0.000653396,-0.067608234
07-feb-05,0.128822414,-0.046766353,0.253529376,0.002741534,-0.069841846
08-feb-05,0.127190052,-0.046597049,0.252577786,0.003756007,-0.072481816
09-feb-05,0.1298941,-0.050478516,0.253046476,0.000778559,-0.071203257
10-feb-05,0.128999793,-0.056291124,0.251401538,0.001489865,-0.073446025
11-feb-05,0.126918715,-0.056443643,0.249240492,0.001011972,-0.076295302
14-feb-05,0.126589872,-0.051071822,0.248953519,0.002401485,-0.075676888
15-feb-05,0.124530336,-0.052574164,0.24786345,0.002041375,-0.077424519
16-feb-05,0.124617105,-0.055024379,0.246564502,0.001543042,-0.07975389
17-feb-05,0.12720047,-0.050338004,0.246416451,0.001824738,-0.07688487
18-feb-05,0.128739335,-0.060456597,0.245519569,-0.000442211,-0.077275323
22-feb-05,0.132688914,-0.03803338,0.244444987,0.001665512,-0.07071474
23-feb-05,0.134469551,-0.050734581,0.239939673,0.000404201,-0.069617022
24-feb-05,0.133134268,-0.061465963,0.24017298,-0.00220128,-0.069459821
25-feb-05,0.130708124,-0.059980017,0.238896512,0.000899063,-0.070212932
28-feb-05,0.130603955,-0.040680299,0.237899491,0.001851354,-0.069461249
01-mar-05,0.131269867,-0.043924448,0.237313113,-0.000276957,-0.067404534
02-mar-05,0.133618824,-0.039592821,0.235374401,0.002298657,-0.065224524
03-mar-05,0.133842721,-0.037639559,0.234181649,-0.001099552,-0.061965618
04-mar-05,0.131389073,-0.047212617,0.229448295,-0.004533201,-0.064366106
07-mar-05,0.131253688,-0.043159979,0.227522895,-0.004713549,-0.06507334
08-mar-05,0.131287946,-0.041163853,0.225573933,-0.007019318,-0.064546591
09-mar-05,0.135263735,-0.042488937,0.226562311,-0.004307275,-0.060706583
10-mar-05,0.137192835,-0.049627608,0.225724381,-0.004470264,-0.058826366
11-mar-05,0.139053729,-0.045793386,0.224507598,-0.004359892,-0.056618642
14-mar-05,0.13852871,-0.046418706,0.222375619,-0.003468211,-0.055120671
15-mar-05,0.139227062,-0.038907775,0.219928934,-0.004328059,-0.052374995
16-mar-05,0.142361453,-0.037283995,0.218430183,-0.005387855,-0.046919731
17-mar-05,0.145384541,-0.046016428,0.217422742,-0.007925802,-0.046085296
18-mar-05,0.146661694,-0.052980261,0.221096024,-0.005863361,-0.047361385
21-mar-05,0.147273929,-0.047759217,0.221318999,-0.00534503,-0.047005849
22-mar-05,0.147933758,-0.037960438,0.221028612,-0.00367684,-0.044747957
23-mar-05,0.14983545,-0.042901712,0.220224354,-0.002532125,-0.044372746
24-mar-05,0.149780626,-0.053020437,0.215465034,-0.002790535,-0.045876707
28-mar-05,0.147719348,-0.042985563,0.217828213,-0.002032483,-0.044956738
29-mar-05,0.149919012,-0.033548294,0.214409091,-0.004952203,-0.042696609
30-mar-05,0.148370999,-0.046817116,0.214885766,-0.004206656,-0.044265
31-mar-05,0.147667102,-0.04011103,0.216730287,-0.000495952,-0.04456118
01-Apr-2005,0.150405021,-0.042065623,0.214942619,-0.000552432,-0.043893673
04-Apr-2005,0.149895649,-0.037973658,0.215308582,0.002585692,-0.042541668
05-Apr-2005,0.15022892,-0.047530309,0.215804982,0.003764695,-0.044249205
06-Apr-2005,0.150756715,-0.061999622,0.2163696,0.002419619,-0.044736581
07-Apr-2005,0.149932559,-0.070726675,0.219211584,0.002244068,-0.046570687
08-Apr-2005,0.150640942,-0.068322975,0.222459626,0.004496316,-0.047200699
11-Apr-2005,0.150492197,-0.064743938,0.223970894,0.006320934,-0.047181592
12-Apr-2005,0.148687703,-0.071580575,0.226744627,0.005018389,-0.049813633
13-Apr-2005,0.150122178,-0.0522468,0.227056166,0.007095463,-0.046998125
14-Apr-2005,0.154560176,-0.042924147,0.2324099,0.007190728,-0.042900967
15-Apr-2005,0.159144839,-0.009298317,0.228488513,0.005571314,-0.03304923
18-Apr-2005,0.161315364,-0.024655985,0.226587157,0.00528389,-0.031122409
19-Apr-2005,0.15957325,-0.046834539,0.222180053,0.006149546,-0.035225796
20-Apr-2005,0.163775421,-0.024576266,0.224595579,0.00470478,-0.030051094
21-Apr-2005,0.160185592,-0.058361375,0.226638174,0.004567817,-0.032873805
22-Apr-2005,0.16253814,-0.046219933,0.225219379,0.004376399,-0.031775736
25-Apr-2005,0.159601337,-0.052508182,0.228124675,0.00048512,-0.031521062
26-Apr-2005,0.159618309,-0.047454167,0.228853736,0.001325775,-0.031885578
27-Apr-2005,0.159207371,-0.049438114,0.229928066,0.002397888,-0.030341473
28-Apr-2005,0.161280335,-0.01892569,0.232508391,0.005336132,-0.02616843
29-Apr-2005,0.161194205,-0.040403786,0.229588057,0.007504527,-0.027402306
02-may-05,0.159582326,-0.041571094,0.229525952,0.002475472,-0.027736341
03-may-05,0.160478993,-0.0495105,0.224281584,0.001786478,-0.029927883
04-may-05,0.157489479,-0.05761059,0.228230246,-0.000499932,-0.028210115
05-may-05,0.153518219,-0.0511042,0.227377248,-0.000204508,-0.030301976
06-may-05,0.153825072,-0.05108823,0.23006177,0.000898708,-0.030125005
09-may-05,0.151077662,-0.051582468,0.232715401,0.002883922,-0.030646316
10-may-05,0.152856463,-0.02934338,0.234596627,0.004168092,-0.030594768
11-may-05,0.15736221,-0.054144619,0.236493158,0.005063632,-0.031477359
12-may-05,0.162234086,-0.033453663,0.240176611,0.007456993,-0.028155106
13-may-05,0.165521677,-0.032952711,0.240279544,0.008975251,-0.027645793
16-may-05,0.160961469,-0.042066553,0.243017116,0.007370961,-0.027840738
17-may-05,0.158894508,-0.052751342,0.245183451,0.005471875,-0.02803863
18-may-05,0.154679689,-0.064157102,0.24670675,0.002367546,-0.029829411
19-may-05,0.149708363,-0.061466552,0.248622547,-0.000552866,-0.031562747
20-may-05,0.149000661,-0.063328223,0.24914544,-0.002572429,-0.033935506
23-may-05,0.144943637,-0.060092177,0.244381501,-0.007513698,-0.038002457
24-may-05,0.145901175,-0.064815928,0.243284775,-0.007246438,-0.039912955
25-may-05,0.147987449,-0.069421782,0.239063137,-0.00724271,-0.04397811
26-may-05,0.146982859,-0.074220141,0.240332386,-0.007500427,-0.045432482
27-may-05,0.148431228,-0.076977264,0.238721605,-0.006983941,-0.047216062
31-may-05,0.149469904,-0.061335312,0.23691965,-0.004527149,-0.046771544
01-jun-05,0.149675753,-0.07296579,0.237501752,-0.002177313,-0.047156318
02-jun-05,0.148395451,-0.0761926,0.2347447,-0.0003457,-0.050119889
03-jun-05,0.149144886,-0.071112967,0.230377035,-0.004680027,-0.052512687
06-jun-05,0.150426175,-0.070951404,0.230660583,-0.000483244,-0.051789563
07-jun-05,0.147832708,-0.05940016,0.229305598,-0.00110008,-0.051907461
08-jun-05,0.153533593,-0.076630878,0.230517724,0.003472728,-0.050611464
09-jun-05,0.153050882,-0.082602885,0.23188433,0.004679953,-0.051052817
10-jun-05,0.153203735,-0.083062164,0.232620142,0.004671894,-0.052895837
13-jun-05,0.150074407,-0.079921128,0.23083212,0.004614566,-0.05472767
14-jun-05,0.150202921,-0.080085113,0.231892488,0.003052934,-0.05521646
15-jun-05,0.149916004,-0.084569511,0.233632808,0.001662275,-0.055687507
16-jun-05,0.147690951,-0.086672891,0.231835063,0.002609782,-0.057795377
17-jun-05,0.145648913,-0.079643629,0.23422861,0.001956428,-0.057603837
20-jun-05,0.145841989,-0.078586866,0.234768345,-0.001083884,-0.058907658
21-jun-05,0.144198695,-0.082045505,0.229937243,-0.000130137,-0.060161669
22-jun-05,0.1429319,-0.081100912,0.226324733,0.000199847,-0.061305303
23-jun-05,0.147269103,-0.070556214,0.231769394,-0.000102042,-0.056609299
24-jun-05,0.150677695,-0.07386105,0.233234314,0.005450958,-0.052886359
27-jun-05,0.150055809,-0.068205903,0.231599497,0.006174606,-0.052931239
28-jun-05,0.14868446,-0.079800443,0.230322541,0.008099704,-0.054575704
29-jun-05,0.148341521,-0.075957164,0.234694451,0.010425733,-0.053778964
30-jun-05,0.150437454,-0.074192953,0.233738452,0.014385613,-0.053372348
01-jul-05,0.150778221,-0.086077111,0.232356722,0.01299094,-0.055170152
05-jul-05,0.143742417,-0.066059353,0.235100985,0.013127554,-0.055755844
06-jul-05,0.148525052,-0.072311291,0.238968483,0.016308317,-0.054083711
07-jul-05,0.14814722,-0.070733372,0.24094532,0.01678978,-0.052649729
08-jul-05,0.144314846,-0.080223227,0.241964413,0.013071043,-0.053216294
11-jul-05,0.142500897,-0.072021622,0.241184565,0.013987557,-0.053154034
12-jul-05,0.142905703,-0.071903005,0.240594,0.013255413,-0.054595302
13-jul-05,0.141780156,-0.073911136,0.239425207,0.011175111,-0.055956682
14-jul-05,0.14160648,-0.079334881,0.237036959,0.011378705,-0.05791785
15-jul-05,0.142571929,-0.087449266,0.240272708,0.012086003,-0.059453516
18-jul-05,0.142630401,-0.079487189,0.240318754,0.005100262,-0.060880448
19-jul-05,0.141975216,-0.086788159,0.236654553,0.006294192,-0.062667151
20-jul-05,0.141170749,-0.088551736,0.2398508,0.010926738,-0.063376705
21-jul-05,0.143351443,-0.080237696,0.24039799,0.009307503,-0.064000067
22-jul-05,0.141528443,-0.084495614,0.239471782,0.008671153,-0.064128119
25-jul-05,0.142956638,-0.080407994,0.23604823,0.007796107,-0.064455171
26-jul-05,0.143416759,-0.08428944,0.23602464,0.007653189,-0.064090141
27-jul-05,0.143260111,-0.091362827,0.237427301,0.008681723,-0.064283897
28-jul-05,0.140381708,-0.084079217,0.237479858,0.00796944,-0.065089543
29-jul-05,0.143893422,-0.072552543,0.237209857,0.006880238,-0.062054446
01-Aug-2005,0.143634697,-0.063020851,0.235626712,0.006497088,-0.059629459
02-Aug-2005,0.142264486,-0.067746986,0.237655041,0.002562833,-0.05830007
03-Aug-2005,0.142337802,-0.068417635,0.234340767,-0.000600222,-0.057730273
04-Aug-2005,0.14499029,-0.063918843,0.232831857,-0.000633989,-0.055470688
05-Aug-2005,0.147985878,-0.06510702,0.229766211,-0.000775615,-0.052487045
08-Aug-2005,0.147473901,-0.051966463,0.226713102,-0.002879068,-0.049865706
09-Aug-2005,0.145757222,-0.063104118,0.226053771,-0.004699861,-0.048081404
10-Aug-2005,0.147419136,-0.068078781,0.223034775,-0.01114411,-0.048150036
11-Aug-2005,0.147287611,-0.070860723,0.223944621,-0.005765146,-0.045403379
12-Aug-2005,0.147882997,-0.062977142,0.225884834,-0.003253123,-0.042561927
15-Aug-2005,0.146108013,-0.063763545,0.221927521,-0.00337552,-0.042667399
16-Aug-2005,0.148375605,-0.051879145,0.223949801,-0.001574959,-0.040800039
17-Aug-2005,0.147464619,-0.052971591,0.225474646,-0.003195203,-0.03951837
18-Aug-2005,0.14829904,-0.054100195,0.224913607,-0.003886992,-0.038227783
19-Aug-2005,0.14660695,-0.05235373,0.224992863,-0.011383244,-0.037854973
22-Aug-2005,0.144550932,-0.050807186,0.224882897,-0.017736528,-0.035939054
23-Aug-2005,0.145146238,-0.051892524,0.219921531,-0.019950853,-0.033920694
24-Aug-2005,0.146750232,-0.044573672,0.22257608,-0.01884504,-0.030003852
25-Aug-2005,0.14843681,-0.05357134,0.222340145,-0.016356389,-0.027460404
26-Aug-2005,0.150941906,-0.057112593,0.223009889,-0.015732772,-0.025258714
29-Aug-2005,0.151522994,-0.061443771,0.220558741,-0.014729544,-0.025020373
30-Aug-2005,0.152502904,-0.059661456,0.223487073,-0.00996121,-0.02412832
31-Aug-2005,0.15035463,-0.066052658,0.222364284,-0.007319362,-0.024660972
01-sep-05,0.151236161,-0.060074743,0.22312215,-0.006684062,-0.024324374
02-sep-05,0.152825513,-0.057048211,0.22237432,-0.009204161,-0.025718134
06-sep-05,0.148296891,-0.054549969,0.222310519,-0.008690682,-0.024676771
07-sep-05,0.150469212,-0.07230776,0.224946802,-0.003439681,-0.023076099
08-sep-05,0.151400583,-0.065585169,0.225999259,0.000174559,-0.023003577
09-sep-05,0.150079306,-0.078405754,0.226927445,0.001020857,-0.023847171
12-sep-05,0.149818726,-0.072243008,0.228877113,0.002061675,-0.023582639
13-sep-05,0.151111685,-0.063317498,0.226595293,0.000895198,-0.025005737
14-sep-05,0.152798055,-0.062961225,0.227629759,-3.27E-05,-0.025280931
15-sep-05,0.152649436,-0.066560241,0.22939705,0.000386476,-0.025280793
16-sep-05,0.150754153,-0.081672742,0.232226972,0.000555807,-0.024958253
19-sep-05,0.151050646,-0.069421712,0.229664863,8.32E-05,-0.024288108
20-sep-05,0.153412198,-0.065941556,0.230625506,0.001563011,-0.023003055
21-sep-05,0.156535192,-0.054472067,0.231992693,0.004749796,-0.022668294
22-sep-05,0.154955015,-0.058494567,0.234336876,0.005777941,-0.022409447
23-sep-05,0.154768048,-0.06518422,0.234490678,0.005806046,-0.023785678
26-sep-05,0.153404032,-0.062708309,0.231470045,0.009281753,-0.023487097
27-sep-05,0.152791015,-0.064244946,0.22730694,0.010424336,-0.023296781
28-sep-05,0.152576283,-0.066940711,0.226859815,0.014871641,-0.025367095
29-sep-05,0.150942997,-0.072662013,0.233940472,0.014790406,-0.024708556
30-sep-05,0.151457223,-0.077778609,0.234316856,0.021301343,-0.025347927
03-oct-05,0.150471171,-0.067972626,0.236642964,0.02214633,-0.027946223
04-oct-05,0.148432178,-0.045200336,0.23957176,0.019990049,-0.027674528
05-oct-05,0.153793931,-0.031643025,0.23710642,0.028295859,-0.029594917
06-oct-05,0.153489507,-0.022465987,0.236630556,0.027006639,-0.030612223
07-oct-05,0.152143793,-0.028204915,0.235969314,0.019803865,-0.029904305
10-oct-05,0.150718202,-0.010540616,0.237229335,0.015644831,-0.028968222
11-oct-05,0.152189198,-0.01143492,0.234981381,0.012608801,-0.028547504
12-oct-05,0.159498108,-0.029545057,0.237001205,0.019052992,-0.025787337
13-oct-05,0.159831506,-0.02487876,0.239028463,0.018656669,-0.023342481
14-oct-05,0.158277285,-0.045232814,0.235984124,0.022836062,-0.024311948
17-oct-05,0.157690202,-0.04587339,0.234628214,0.02214465,-0.025319848
18-oct-05,0.159365621,-0.037760404,0.234735703,0.020823008,-0.026154588
19-oct-05,0.157119051,-0.055311215,0.231404407,0.019138074,-0.026939238
20-oct-05,0.160407221,-0.030725021,0.235133749,0.009876078,-0.025058731
